Project ID,Region,Subregion,DEP Segment,Station ID,Date/time (EASTERN STANDARD TIME),Surface or Bottom,Sample depth (m),Enterococcus (#/100mL),Enterococcus '<' or  '>',E. coli (#/100mL),E. coli    '<' or  '>',Fecal coliform (#/100mL),Fecal coliform '<' or  '>',"Logan Rainfall (current day), in.","Logan Rainfall (current day + previous day), in.","Logan Rainfall (current day + previous 2 days), in.",Swimmable,E. coli (#/100mL)/Fecal coliform (#/100mL)
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/27/18 8:12,B,3.9,10,<,135,,,,0,0,0,N,135
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/27/18 8:12,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/27/18 8:05,B,8.5,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/27/18 8:05,S,0.1,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/27/18 7:58,B,4.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/27/18 7:58,S,0.1,10,,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/27/18 7:54,S,0.1,20,,72,,,,0,0,0,Y,72
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/27/18 7:42,B,5.5,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/27/18 7:42,S,0.1,10,,31,,,,0,0,0,Y,31
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/20/18 9:27,S,0.1,10,<,74,,,,0,0.01,0.14,Y,74
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/20/18 8:46,S,0.1,10,,52,,,,0,0.01,0.14,Y,52
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/20/18 8:30,S,0.1,10,<,31,,,,0,0.01,0.14,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/9/18 9:33,S,0.1,537,,1990,,,,0.06,1.04,1.04,N,1990
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/9/18 9:25,S,0.1,839,,1660,,,,0.06,1.04,1.04,N,1660
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/9/18 9:15,S,0.1,148,,441,,,,0.06,1.04,1.04,N,441
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/9/18 8:40,S,0.1,30,,20,,,,0.06,1.04,1.04,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/9/18 8:30,S,0.1,52,,359,,,,0.06,1.04,1.04,N,359
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/9/18 8:20,S,0.1,238,,738,,,,0.06,1.04,1.04,N,738
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/9/18 8:10,S,0.1,211,,960,,,,0.06,1.04,1.04,N,960
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/9/18 7:58,S,0.1,10,<,74,,,,0.06,1.04,1.04,Y,74
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/9/18 7:50,S,0.1,160,,246,,,,0.06,1.04,1.04,N,246
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/8/18 9:33,S,0.1,10,,189,,,,0.98,0.98,0.98,N,189
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/8/18 9:20,S,0.1,10,<,187,,,,0.98,0.98,0.98,N,187
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/8/18 9:10,S,0.1,10,<,201,,,,0.98,0.98,0.98,N,201
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/8/18 8:55,S,0.1,31,,74,,,,0.98,0.98,0.98,Y,74
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/8/18 8:41,S,0.1,10,,313,,,,0.98,0.98,0.98,N,313
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/8/18 8:35,S,0.1,10,<,379,,,,0.98,0.98,0.98,N,379
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/8/18 8:27,S,0.1,10,,10,,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/8/18 8:21,S,0.1,10,<,41,,,,0.98,0.98,0.98,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/18 8:15,B,4.2,10,<,41,,,,0.98,0.98,0.98,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/18 8:15,S,0.1,10,<,41,,,,0.98,0.98,0.98,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/18 8:08,B,3.8,10,,41,,,,0.98,0.98,0.98,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/18 8:08,S,0.1,10,<,10,,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/18 7:59,B,8.4,10,<,10,<,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/18 7:59,S,0.1,10,<,20,,,,0.98,0.98,0.98,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/18 7:51,B,8.1,10,,10,,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/18 7:51,S,0.1,10,<,10,<,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/8/18 7:46,S,0.1,10,,10,<,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/18 7:34,B,6.1,10,,10,<,,,0.98,0.98,0.98,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/18 7:34,S,0.1,10,,20,,,,0.98,0.98,0.98,Y,20
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/7/18 8:35,S,0.1,30,,228,,,,0,0,0,N,228
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/7/18 8:24,S,0.1,10,<,187,,,,0,0,0,N,187
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/7/18 8:18,S,0.1,10,,86,,,,0,0,0,Y,86
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/7/18 8:03,S,0.1,10,<,175,,,,0,0,0,N,175
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/7/18 7:50,S,0.1,10,<,160,,,,0,0,0,N,160
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/7/18 7:42,S,0.1,10,,109,,,,0,0,0,Y,109
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/7/18 7:34,S,0.1,10,<,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/7/18 7:25,S,0.1,10,,120,,,,0,0,0,Y,120
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/7/18 7:21,B,4.4,10,,187,,,,0,0,0,N,187
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/7/18 7:21,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/7/18 7:14,B,3.5,10,<,74,,,,0,0,0,Y,74
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/7/18 7:14,S,0.1,10,<,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/7/18 7:07,B,8.6,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/7/18 7:07,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/7/18 7:00,B,8.4,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/7/18 7:00,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/7/18 6:55,S,0.1,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/7/18 6:43,B,6.2,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/7/18 6:43,S,0.1,10,,74,,,,0,0,0,Y,74
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/6/18 9:19,S,0.1,10,<,246,,,,0,0,0.64,N,246
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/6/18 9:06,S,0.1,31,,161,,,,0,0,0.64,N,161
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/6/18 8:59,S,0.1,30,,246,,,,0,0,0.64,N,246
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/6/18 8:46,S,0.1,41,,633,,,,0,0,0.64,N,633
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/6/18 8:32,S,0.1,30,,472,,,,0,0,0.64,N,472
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/6/18 8:23,S,0.1,10,<,228,,,,0,0,0.64,N,228
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/6/18 8:13,S,0.1,10,<,185,,,,0,0,0.64,N,185
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/6/18 8:01,S,0.1,10,<,52,,,,0,0,0.64,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/6/18 7:55,B,4.2,41,,528,,,,0,0,0.64,N,528
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/6/18 7:55,S,0.1,10,<,145,,,,0,0,0.64,N,145
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/6/18 7:49,B,3.5,74,,148,,,,0,0,0.64,N,148
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/6/18 7:49,S,0.1,10,<,31,,,,0,0,0.64,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/6/18 7:38,B,8.4,10,<,10,<,,,0,0,0.64,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/6/18 7:38,S,0.1,10,<,63,,,,0,0,0.64,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/6/18 7:28,B,8.4,10,<,10,,,,0,0,0.64,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/6/18 7:28,S,0.1,10,,30,,,,0,0,0.64,Y,30
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,8/6/18 7:23,S,0.1,10,<,52,,,,0,0,0.64,Y,52
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/6/18 7:11,B,6.1,10,<,41,,,,0,0,0.64,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/6/18 7:11,S,0.1,10,,41,,,,0,0,0.64,Y,41
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/1/18 10:17,S,0.1,10,<,231,,,,0,0,0,N,231
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/1/18 9:39,S,0.1,183,,96,,,,0,0,0,Y,96
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/1/18 9:22,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/22/18 7:57,S,0.1,10,,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/22/18 7:38,S,0.1,1110,,6130,,,,0.17,0.17,0.17,N,6130
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/22/18 7:27,S,0.1,20,,148,,,,0.17,0.17,0.17,N,148
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/22/18 7:19,S,0.1,216,,122,,,,0.17,0.17,0.17,Y,122
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/22/18 7:08,S,0.1,146,,31,,,,0.17,0.17,0.17,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/22/18 7:02,S,0.1,148,,288,,,,0.17,0.17,0.17,N,288
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/22/18 6:53,S,0.1,10,<,189,,,,0.17,0.17,0.17,N,189
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/22/18 6:44,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/22/18 6:34,S,0.1,780,,624,,,,0.17,0.17,0.17,N,624
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/21/18 8:45,S,0.1,122,,309,,,,0,0,0,N,309
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/21/18 8:34,S,0.1,20,,97,,,,0,0,0,Y,97
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/21/18 8:28,S,0.1,52,,187,,,,0,0,0,N,187
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/21/18 8:12,S,0.1,20,,173,,,,0,0,0,N,173
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/21/18 7:57,S,0.1,10,<,985,,,,0,0,0,N,985
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/21/18 7:50,S,0.1,10,,301,,,,0,0,0,N,301
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/21/18 7:46,S,0.1,246,,209,,,,0,0,0,N,209
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/21/18 7:38,S,0.1,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/21/18 7:34,B,3.8,122,,364,,,,0,0,0,N,364
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/21/18 7:34,S,0.1,20,,41,,,,0,0,0,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/21/18 7:30,B,3.6,10,<,30,,,,0,0,0,Y,30
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/21/18 7:30,S,0.1,10,<,84,,,,0,0,0,Y,84
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/21/18 7:23,B,8.7,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/21/18 7:23,S,0.1,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/21/18 7:16,B,8.4,10,,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/21/18 7:16,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/21/18 7:10,S,0.1,10,,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/21/18 7:00,B,6.1,41,,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/21/18 7:00,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/20/18 8:47,S,0.1,169,,419,,,,0,0,0.06,N,419
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/20/18 8:36,S,0.1,41,,240,,,,0,0,0.06,N,240
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/20/18 8:30,S,0.1,20,,146,,,,0,0,0.06,N,146
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/20/18 8:14,S,0.1,10,,95,,,,0,0,0.06,Y,95
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/20/18 7:58,S,0.1,41,,299,,,,0,0,0.06,N,299
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/20/18 7:51,S,0.1,86,,243,,,,0,0,0.06,N,243
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/20/18 7:45,S,0.1,119,,311,,,,0,0,0.06,N,311
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/20/18 7:37,S,0.1,10,,61,,,,0,0,0.06,Y,61
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/20/18 7:33,B,3.9,52,,10,,,,0,0,0.06,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/20/18 7:33,S,0.1,10,,41,,,,0,0,0.06,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/20/18 7:28,B,4,10,,31,,,,0,0,0.06,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/20/18 7:28,S,0.1,41,,74,,,,0,0,0.06,Y,74
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/20/18 7:24,B,8.2,10,,20,,,,0,0,0.06,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/20/18 7:24,S,0.1,10,,31,,,,0,0,0.06,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/20/18 7:17,B,8.2,31,,20,,,,0,0,0.06,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/20/18 7:17,S,0.1,10,,10,,,,0,0,0.06,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,210,7/20/18 7:14,S,0.1,20,,86,,,,0,0,0.06,Y,86
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/20/18 7:04,B,5.3,20,,74,,,,0,0,0.06,Y,74
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/20/18 7:04,S,0.1,10,,63,,,,0,0,0.06,Y,63
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/19/18 8:50,S,0.1,341,,457,,,,0,0.06,2.74,N,457
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/19/18 8:40,S,0.1,134,,441,,,,0,0.06,2.74,N,441
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/19/18 8:33,S,0.1,146,,465,,,,0,0.06,2.74,N,465
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/19/18 8:18,S,0.1,404,,677,,,,0,0.06,2.74,N,677
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/19/18 8:06,S,0.1,74,,1470,,,,0,0.06,2.74,N,1470
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/19/18 7:59,S,0.1,97,,959,,,,0,0.06,2.74,N,959
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/19/18 7:51,S,0.1,98,,504,,,,0,0.06,2.74,N,504
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/19/18 7:44,S,0.1,74,,393,,,,0,0.06,2.74,N,393
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/18 7:37,B,4.7,185,,545,,,,0,0.06,2.74,N,545
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/18 7:37,S,0.1,41,,134,,,,0,0.06,2.74,N,134
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/18 7:29,B,3.5,109,,554,,,,0,0.06,2.74,N,554
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/18 7:29,S,0.1,41,,426,,,,0,0.06,2.74,N,426
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/18 7:23,B,8.8,10,<,31,,,,0,0.06,2.74,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/18 7:23,S,0.1,10,<,169,,,,0,0.06,2.74,N,169
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/18 7:16,B,7.7,10,,10,,,,0,0.06,2.74,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/18 7:16,S,0.1,10,,63,,,,0,0.06,2.74,Y,63
